# screening: M_eff, kappa = 0.250
# MC samples, -10000000
#
# Columns: g, eta/T^3, {lower, upper, omni} 
0.0010    1.875281e+13    1.875281e+13    1.875281e+13    1.875281e+13
0.0018    1.680666e+12    1.680666e+12    1.680666e+12    1.680666e+12
0.0034    1.527642e+11    1.527642e+11    1.527642e+11    1.527642e+11
0.0062    1.422785e+10    1.422785e+10    1.422785e+10    1.422785e+10
0.0113    1.367743e+09    1.367743e+09    1.367743e+09    1.367743e+09
0.0207    1.354444e+08    1.354444e+08    1.354444e+08    1.354444e+08
0.0379    1.373497e+07    1.373497e+07    1.373497e+07    1.373497e+07
0.0695    1.425471e+06    1.425471e+06    1.425471e+06    1.425471e+06
0.1274    1.522782e+05    1.522782e+05    1.522782e+05    1.522782e+05
0.2336    1.692228e+04    1.692228e+04    1.692228e+04    1.692228e+04
0.4281    1.988014e+03    1.988014e+03    1.988014e+03    1.988014e+03
0.7848    2.528171e+02    2.528171e+02    2.528171e+02    2.528171e+02
1.4384    3.593809e+01    3.593809e+01    3.593809e+01    3.593809e+01
2.6367    5.913138e+00    5.913138e+00    5.913138e+00    5.913138e+00
4.8329    1.145900e+00    1.145900e+00    1.145900e+00    1.145900e+00
8.8587    2.590432e-01    2.590432e-01    2.590432e-01    2.590432e-01
16.2378    6.559234e-02    6.559234e-02    6.559234e-02    6.559234e-02
29.7635    1.398713e-02    1.398713e-02    1.398713e-02    1.398713e-02
54.5559    1.877788e-03    1.877788e-03    1.877788e-03    1.877788e-03
100.0000    1.838335e-04    1.838335e-04    1.838335e-04    1.838335e-04
