# screening: HTL
# MC samples, -1000000
#
# Columns: T/lambda, eta/T^3, {lower, upper, omni}
0.8000    3.232013e-01    2.143634e-01    5.736109e-01    1.952441e+00
1.2316    5.580761e-01    2.956887e-01    1.568594e+00    2.647567e+00
1.6632    1.330667e+00    4.363653e-01    1.979488e+00    3.211197e+00
2.0947    1.603083e+00    7.643496e-01    2.367937e+00    3.690552e+00
2.5263    1.857119e+00    1.225044e+00    2.697056e+00    4.127408e+00
2.9579    2.104630e+00    1.401782e+00    2.994551e+00    4.517985e+00
3.3895    2.334789e+00    1.532672e+00    3.325492e+00    4.863125e+00
3.8211    2.527560e+00    1.678580e+00    3.596966e+00    5.157824e+00
4.2526    2.708550e+00    1.810590e+00    3.907695e+00    5.475368e+00
4.6842    2.926323e+00    1.946455e+00    4.173333e+00    5.754995e+00
5.1158    3.109144e+00    2.090113e+00    4.334468e+00    6.004904e+00
5.5474    3.276504e+00    2.225167e+00    4.529811e+00    6.296409e+00
5.9789    3.460069e+00    2.374367e+00    4.746137e+00    6.483302e+00
6.4105    3.596699e+00    2.447574e+00    4.880181e+00    6.692001e+00
6.8421    3.775421e+00    2.581909e+00    5.120378e+00    6.931518e+00
7.2737    3.892767e+00    2.706184e+00    5.285831e+00    7.112394e+00
7.7053    4.069778e+00    2.825255e+00    5.454774e+00    7.292204e+00
8.1368    4.205862e+00    2.928785e+00    5.701469e+00    7.552749e+00
8.5684    4.536819e+00    3.019984e+00    6.024608e+00    7.753458e+00
9.0000    4.448493e+00    3.101844e+00    5.944130e+00    8.176633e+00
