# screening: HTL
# MC samples, -100000
#
# Columns: g, eta/T^3, {lower, upper, omni} 
0.0010    2.169288e+13    2.169288e+13    2.169288e+13    2.169288e+13
0.0016    3.054780e+12    3.054779e+12    3.054780e+12    3.054778e+12
0.0027    4.358322e+11    4.358317e+11    4.358324e+11    4.358317e+11
0.0044    6.341354e+10    6.341334e+10    6.341360e+10    6.341334e+10
0.0072    9.402486e+09    9.402402e+09    9.402513e+09    9.405536e+09
0.0118    1.435282e+09    1.433995e+09    1.433907e+09    1.434975e+09
0.0193    2.233358e+08    2.230194e+08    2.233257e+08    2.250996e+08
0.0316    -6.246894e+06    -6.248518e+06    -6.248471e+06    -6.248722e+06
0.0518    5.568461e+06    5.566603e+06    5.569452e+06    5.560232e+06
0.0848    9.107688e+05    9.081128e+05    9.078441e+05    9.064658e+05
0.1389    1.505904e+05    1.484723e+05    1.508561e+05    1.503612e+05
0.2276    2.605613e+04    2.536339e+04    2.620833e+04    2.615668e+04
0.3728    4.540347e+03    4.351670e+03    4.831647e+03    4.833739e+03
0.6105    -9.480159e+02    1.774993e+04    8.745165e+02    9.838129e+02
1.0000    -8.504784e+01    1.594380e+02    -1.311316e+01    -1.760038e+02
