# screening: HTL
# MC samples, -10000000
#
# Columns: g, eta/T^3, {lower, upper, omni} 
0.0010    1.895191e+13    1.895191e+13    1.895191e+13    1.895191e+13
0.0018    1.709719e+12    1.709719e+12    1.709720e+12    1.708104e+12
0.0034    1.573059e+11    1.573057e+11    1.573060e+11    1.570482e+11
0.0062    1.493177e+10    1.493172e+10    1.493177e+10    1.486246e+10
0.0113    1.462564e+09    1.462493e+09    1.462578e+09    1.454861e+09
0.0207    1.470043e+08    1.469923e+08    1.469637e+08    1.445282e+08
0.0379    1.507767e+07    1.507520e+07    1.507955e+07    1.450659e+07
0.0695    1.588377e+06    1.586665e+06    1.589080e+06    1.516168e+06
0.1274    1.727732e+05    1.719680e+05    1.731177e+05    2.924576e+03
0.2336    1.956215e+04    1.919991e+04    1.973642e+04    2.022012e+02
0.4281    2.288772e+03    2.143469e+03    2.372838e+03    1.280752e+01
0.7848    2.616859e+02    2.232566e+02    2.945008e+02    3.308240e+02
1.4384    2.689039e+01    2.121502e+01    3.426532e+01    5.097028e+01
2.6367    2.513717e+00    1.920390e+00    3.452135e+00    9.516011e+00
4.8329    2.256930e-01    1.710184e-01    3.171894e-01    1.869835e+00
8.8587    2.007135e-02    1.516943e-02    2.834211e-02    2.910030e-01
16.2378    1.779764e-03    1.344130e-03    2.516549e-03    3.440500e-02
29.7635    1.577096e-04    1.190720e-04    2.230314e-04    3.573894e-03
54.5559    1.397132e-05    1.054727e-05    1.975718e-05    3.271469e-04
100.0000    1.237723e-06    9.343357e-07    1.750118e-06    2.897695e-05
