# screening: HTL
# MC samples, -10000000
#
# Columns: T/lambda, eta/T^3, {lower, upper, omni}
1.0000    8.399270e-01    8.404153e-01    8.384621e-01    7.841436e+00
1.2759    7.037141e-01    7.042938e-01    9.960477e-01    8.815100e+00
1.5517    6.309858e-01    6.315161e-01    1.689108e+00    9.844771e+00
1.8276    8.488760e-01    5.873742e-01    2.408443e+00    1.087260e+01
2.1034    1.247371e+00    5.571636e-01    3.131386e+00    1.186992e+01
2.3793    1.660522e+00    5.738534e-01    3.824528e+00    1.282028e+01
2.6552    2.078827e+00    8.023331e-01    4.473935e+00    1.373320e+01
2.9310    2.509928e+00    1.044006e+00    5.121704e+00    1.461065e+01
3.2069    2.903025e+00    1.293908e+00    5.724087e+00    1.544463e+01
3.4828    3.316607e+00    1.549651e+00    6.306700e+00    1.624012e+01
3.7586    3.711301e+00    1.799436e+00    6.890675e+00    1.700521e+01
4.0345    4.078002e+00    2.053379e+00    7.453865e+00    1.773740e+01
4.3103    4.471460e+00    2.302578e+00    7.942701e+00    1.844080e+01
4.5862    4.825870e+00    2.549945e+00    8.411383e+00    1.910930e+01
4.8621    5.170456e+00    2.792019e+00    8.934199e+00    1.976037e+01
5.1379    5.510667e+00    3.028879e+00    9.375277e+00    2.038900e+01
5.4138    5.843369e+00    3.262207e+00    9.825116e+00    2.098396e+01
5.6897    6.170350e+00    3.483922e+00    1.026495e+01    2.156679e+01
5.9655    6.487682e+00    3.714578e+00    1.067852e+01    2.212396e+01
6.2414    6.785716e+00    3.933450e+00    1.108247e+01    2.267281e+01
6.5172    7.079837e+00    4.151396e+00    1.148343e+01    2.319596e+01
6.7931    7.378524e+00    4.358528e+00    1.186465e+01    2.370283e+01
7.0690    7.632834e+00    4.565282e+00    1.224026e+01    2.419763e+01
7.3448    7.914080e+00    4.762840e+00    1.260751e+01    2.467019e+01
7.6207    8.200908e+00    4.958870e+00    1.290260e+01    2.514275e+01
7.8966    8.431355e+00    5.154100e+00    1.331418e+01    2.559250e+01
8.1724    8.702594e+00    5.342085e+00    1.361638e+01    2.602878e+01
8.4483    8.945568e+00    5.528655e+00    1.393043e+01    2.646752e+01
8.7241    9.185188e+00    5.716491e+00    1.427612e+01    2.687567e+01
9.0000    9.402489e+00    5.885311e+00    1.455986e+01    2.728270e+01
