# screening: HTL
# MC samples, -1000000
#
# Columns: T/lambda, eta/T^3, {lower, upper, omni}
0.5000    7.892123e-01    5.754480e-01    1.170247e+00    5.556244e+00
0.6154    8.568492e-01    6.107119e-01    1.330141e+00    6.297214e+00
0.7308    9.333853e-01    6.522615e-01    1.534764e+00    6.993641e+00
0.8462    1.042096e+00    7.020384e-01    1.832543e+00    7.707531e+00
0.9615    1.157252e+00    7.543109e-01    2.298719e+00    8.353185e+00
1.0769    1.327307e+00    8.230215e-01    2.994087e+00    8.938977e+00
1.1923    1.513841e+00    8.866650e-01    3.860418e+00    9.525224e+00
1.3077    1.767474e+00    9.614142e-01    4.117693e+00    1.008053e+01
1.4231    2.073131e+00    1.054552e+00    4.396244e+00    1.053743e+01
1.5385    2.503786e+00    1.153250e+00    4.664780e+00    1.104367e+01
1.6538    3.093777e+00    1.269794e+00    4.918269e+00    1.143712e+01
1.7692    3.275378e+00    1.398448e+00    5.196856e+00    1.185118e+01
1.8846    3.407011e+00    1.559342e+00    5.466246e+00    1.227714e+01
2.0000    3.582641e+00    1.738250e+00    5.700605e+00    1.267970e+01
2.1154    3.747741e+00    2.004253e+00    5.917451e+00    1.308231e+01
2.2308    3.900642e+00    2.289435e+00    6.192778e+00    1.342013e+01
2.3462    4.066873e+00    2.610049e+00    6.440855e+00    1.379715e+01
2.4615    4.243943e+00    2.748627e+00    6.671993e+00    1.425533e+01
2.5769    4.446828e+00    2.858464e+00    7.064418e+00    1.512271e+01
2.6923    4.540808e+00    2.891195e+00    7.113115e+00    1.522676e+01
2.8077    4.783545e+00    3.010090e+00    7.372709e+00    1.569738e+01
2.9231    4.848808e+00    3.100806e+00    7.601838e+00    1.548960e+01
3.0385    4.973450e+00    3.197488e+00    7.815495e+00    1.580267e+01
3.1538    5.095903e+00    3.286583e+00    7.980262e+00    1.617512e+01
3.2692    5.283974e+00    3.379648e+00    8.179185e+00    1.704041e+01
3.3846    5.434263e+00    3.495334e+00    8.452431e+00    1.657784e+01
3.5000    5.561123e+00    3.569020e+00    8.578651e+00    1.699732e+01
3.6154    5.783554e+00    3.647821e+00    8.801284e+00    1.730865e+01
3.7308    2.234357e-03    7.632648e-03    5.029768e-03    2.232065e-03
3.8462    6.080673e+00    3.852362e+00    9.197117e+00    1.772211e+01
3.9615    6.088951e+00    3.910326e+00    9.245292e+00    1.798103e+01
4.0769    6.152443e+00    4.040703e+00    9.456309e+00    1.824241e+01
4.1923    6.329270e+00    4.065307e+00    9.731433e+00    1.843920e+01
4.3077    6.510399e+00    4.145436e+00    9.841189e+00    1.865589e+01
4.4231    6.530789e+00    4.273447e+00    1.009085e+01    1.898238e+01
4.5385    6.641594e+00    4.329761e+00    1.062845e+01    1.951473e+01
4.6538    6.795363e+00    4.422173e+00    1.057701e+01    1.944660e+01
4.7692    6.913515e+00    4.512472e+00    1.123823e+01    1.963653e+01
4.8846    7.135572e+00    4.630023e+00    1.068015e+01    1.966042e+01
5.0000    7.211161e+00    4.664862e+00    1.082211e+01    2.172467e+01
