# screening: HTL
# MC samples, -10000000
#
# Columns: g, eta/T^3, {lower, upper, omni} 
0.0010    1.276994e+13    1.276994e+13    1.276994e+13    1.276994e+13
0.0018    1.157229e+12    1.157228e+12    1.157229e+12    1.156486e+12
0.0034    1.057705e+11    1.057705e+11    1.057706e+11    1.056535e+11
0.0062    1.002053e+10    1.002049e+10    1.002055e+10    9.981953e+09
0.0113    9.788629e+08    9.788503e+08    9.788703e+08    9.747215e+08
0.0207    9.809932e+07    9.809136e+07    9.809522e+07    9.678293e+07
0.0379    1.005382e+07    1.005185e+07    1.005360e+07    9.727317e+06
0.0695    1.056636e+06    1.055810e+06    1.056925e+06    1.012792e+06
0.1274    1.145522e+05    1.141446e+05    1.147250e+05    2.568919e+03
0.2336    1.293487e+04    1.297359e+04    1.302154e+04    2.165598e+02
0.4281    1.516255e+03    1.440436e+03    1.556080e+03    1.270173e+01
0.7848    1.776197e+02    1.545240e+02    1.938180e+02    2.096351e+02
1.4384    1.907969e+01    1.516555e+01    2.374905e+01    3.212425e+01
2.6367    1.860776e+00    1.402532e+00    2.548910e+00    5.847582e+00
4.8329    1.706422e-01    1.259483e-01    2.462375e-01    1.150571e+00
8.8587    1.528485e-02    1.119833e-02    2.248989e-02    1.950805e-01
16.2378    1.357508e-03    9.926112e-04    2.006568e-03    2.895092e-02
29.7635    1.203537e-04    8.791583e-05    1.780712e-04    3.957711e-03
54.5559    1.066249e-05    7.788204e-06    1.578085e-05    3.914686e-04
100.0000    9.445882e-07    6.899133e-07    1.398289e-06    3.677809e-05
