# screening: M_eff, kappa = 0.500
# MC samples, -10000000
#
# Columns: g, eta/T^3, {lower, upper, omni} 
0.0010    1.273051e+13    1.273051e+13    1.273051e+13    1.273051e+13
0.0018    1.148782e+12    1.148782e+12    1.148782e+12    1.148782e+12
0.0034    1.056421e+11    1.056421e+11    1.056421e+11    1.056421e+11
0.0062    9.993525e+09    9.993525e+09    9.993525e+09    9.993525e+09
0.0113    9.755863e+08    9.755863e+08    9.755863e+08    9.755863e+08
0.0207    9.782211e+07    9.782211e+07    9.782211e+07    9.782211e+07
0.0379    1.003616e+07    1.003616e+07    1.003616e+07    1.003616e+07
0.0695    1.056460e+06    1.056460e+06    1.056460e+06    1.056460e+06
0.1274    1.150590e+05    1.150590e+05    1.150590e+05    1.150590e+05
0.2336    1.314450e+04    1.314450e+04    1.314450e+04    1.314450e+04
0.4281    1.608483e+03    1.608483e+03    1.608483e+03    1.608483e+03
0.7848    2.172610e+02    2.172610e+02    2.172610e+02    2.172610e+02
1.4384    3.363915e+01    3.363915e+01    3.363915e+01    3.363915e+01
2.6367    6.213005e+00    6.213005e+00    6.213005e+00    6.213005e+00
4.8329    1.467053e+00    1.467053e+00    1.467053e+00    1.467053e+00
8.8587    7.138233e-01    7.138233e-01    7.138233e-01    7.138233e-01
16.2378    8.579713e-02    8.579713e-02    8.579713e-02    8.579713e-02
29.7635    4.568127e-03    4.568127e-03    4.568127e-03    4.568127e-03
54.5559    3.725792e-04    3.725792e-04    3.725792e-04    3.725792e-04
100.0000    3.260898e-05    3.260898e-05    3.260898e-05    3.260898e-05
