# screening: HTL
# MC samples, -10000000
#
# Columns: T/lambda, eta/T^3, {lower, upper, omni}
1.0000    7.862729e-01    7.866268e-01    7.848795e-01    8.471378e+00
1.2759    6.605601e-01    6.610897e-01    9.350052e-01    9.545423e+00
1.5517    5.935055e-01    5.940379e-01    1.590371e+00    1.067194e+01
1.8276    7.988954e-01    5.528440e-01    2.275673e+00    1.178383e+01
2.1034    1.174915e+00    5.249934e-01    2.968864e+00    1.285984e+01
2.3793    1.565425e+00    5.412230e-01    3.632942e+00    1.389113e+01
2.6552    1.961797e+00    7.566441e-01    4.261637e+00    1.487693e+01
2.9310    2.369877e+00    9.847622e-01    4.884767e+00    1.581609e+01
3.2069    2.744423e+00    1.220114e+00    5.471669e+00    1.670495e+01
3.4828    3.135614e+00    1.461720e+00    6.037309e+00    1.756014e+01
3.7586    3.510671e+00    1.698389e+00    6.604337e+00    1.837538e+01
4.0345    3.862738e+00    1.938718e+00    7.147509e+00    1.914576e+01
4.3103    4.227422e+00    2.172454e+00    7.625862e+00    1.988608e+01
4.5862    4.552912e+00    2.407991e+00    8.079944e+00    2.061591e+01
4.8621    4.896697e+00    2.636129e+00    8.581575e+00    2.130475e+01
5.1379    5.216912e+00    2.861031e+00    9.023041e+00    2.198520e+01
5.4138    5.544857e+00    3.081432e+00    9.465898e+00    2.260412e+01
5.6897    5.850863e+00    3.291344e+00    9.895779e+00    2.322165e+01
5.9655    6.159983e+00    3.511778e+00    1.029741e+01    2.382754e+01
6.2414    6.438725e+00    3.715907e+00    1.068532e+01    2.438546e+01
6.5172    6.733379e+00    3.923817e+00    1.107923e+01    2.493999e+01
6.7931    7.011054e+00    4.120385e+00    1.145692e+01    2.547223e+01
7.0690    7.253315e+00    4.313917e+00    1.181860e+01    2.600463e+01
7.3448    7.524279e+00    4.505246e+00    1.218405e+01    2.650364e+01
7.6207    7.793692e+00    4.685401e+00    1.244606e+01    2.698993e+01
7.8966    8.021047e+00    4.879344e+00    1.287722e+01    2.756765e+01
8.1724    8.273465e+00    5.051240e+00    1.316857e+01    2.792385e+01
8.4483    8.494476e+00    5.226052e+00    1.344876e+01    2.833242e+01
8.7241    8.733359e+00    5.403823e+00    1.379333e+01    2.881700e+01
9.0000    8.942004e+00    5.569494e+00    1.408485e+01    2.924064e+01
