# screening: M_eff, kappa = 0.500
# MC samples, -10000000
#
# Columns: g, eta/T^3, {lower, upper, omni} 
0.0010    8.795047e+12    8.795047e+12    8.795047e+12    8.795047e+12
0.0018    7.940677e+11    7.940677e+11    7.940677e+11    7.940677e+11
0.0034    7.304443e+10    7.304443e+10    7.304443e+10    7.304443e+10
0.0062    6.908182e+09    6.908182e+09    6.908182e+09    6.908182e+09
0.0113    6.740897e+08    6.740897e+08    6.740897e+08    6.740897e+08
0.0207    6.758947e+07    6.758947e+07    6.758947e+07    6.758947e+07
0.0379    6.938372e+06    6.938372e+06    6.938372e+06    6.938372e+06
0.0695    7.314094e+05    7.314094e+05    7.314094e+05    7.314094e+05
0.1274    7.991838e+04    7.991838e+04    7.991838e+04    7.991838e+04
0.2336    9.201704e+03    9.201704e+03    9.201704e+03    9.201704e+03
0.4281    1.146259e+03    1.146259e+03    1.146259e+03    1.146259e+03
0.7848    1.606876e+02    1.606876e+02    1.606876e+02    1.606876e+02
1.4384    2.668799e+01    2.668799e+01    2.668799e+01    2.668799e+01
2.6367    5.667500e+00    5.667500e+00    5.667500e+00    5.667500e+00
4.8329    2.288374e+00    2.288374e+00    2.288374e+00    2.288374e+00
8.8587    2.416565e-01    2.416565e-01    2.416565e-01    2.416565e-01
16.2378    1.115055e-02    1.115055e-02    1.115055e-02    1.115055e-02
29.7635    8.633283e-04    8.633283e-04    8.633283e-04    8.633283e-04
54.5559    7.436147e-05    7.436147e-05    7.436147e-05    7.436147e-05
100.0000    6.559045e-06    6.559045e-06    6.559045e-06    6.559045e-06
