# screening: HTL
# MC samples, -10000000
#
# Columns: g, eta/T^3, {lower, upper, omni} 
0.0010    2.330591e+13    2.330591e+13    2.330591e+13    2.330591e+13
0.0018    2.102239e+12    2.102238e+12    2.102240e+12    2.100211e+12
0.0034    1.946501e+11    1.946501e+11    1.946502e+11    1.943143e+11
0.0062    1.846771e+10    1.846764e+10    1.846778e+10    1.838226e+10
0.0113    1.814680e+09    1.814644e+09    1.814704e+09    1.805174e+09
0.0207    1.827864e+08    1.826226e+08    1.827814e+08    1.798841e+08
0.0379    1.878662e+07    1.878020e+07    1.878586e+07    1.811101e+07
0.0695    1.984416e+06    1.981765e+06    1.985449e+06    1.882592e+06
0.1274    2.167351e+05    2.155013e+05    2.172868e+05    3.630181e+03
0.2336    2.463724e+04    2.407679e+04    2.491202e+04    4.092748e+02
0.4281    2.880872e+03    2.667498e+03    3.011338e+03    1.532095e+01
0.7848    3.248477e+02    2.735231e+02    3.723804e+02    4.201138e+02
1.4384    3.278583e+01    2.572778e+01    4.238137e+01    6.806417e+01
2.6367    3.038585e+00    2.321433e+00    4.187271e+00    1.315377e+01
4.8329    2.724853e-01    2.064116e-01    3.824835e-01    2.594504e+00
8.8587    2.423387e-02    1.832205e-02    3.418136e-02    3.882894e-01
16.2378    2.148355e-03    1.623713e-03    3.033159e-03    4.302777e-02
29.7635    1.903389e-04    1.438351e-04    2.688392e-04    4.107537e-03
54.5559    1.686251e-05    1.274125e-05    2.381303e-05    3.725961e-04
100.0000    1.493853e-06    1.128629e-06    2.109336e-06    3.329470e-05
