# GJ, eta w/ only 2->2 processes
# Nf = 0, Lambda/Tc=1.000
# screening: htl
# 1-fnc basis (Legendre)
# MC samples, 1000
#
# g,      eta/T^3
0.01000000,526589764.06786287,526586424.10159445,526591685.05866873
0.01668101,76436023.44808182,76434009.91997038,76436899.32537238
0.02782559,11101575.58787982,11100721.21435453,11101972.70623891
0.04641589,1632623.79971960,1632225.89769906,1632811.47310788
0.07742637,244724.56866798,244559.10273594,244837.26763673
0.12915497,37466.38254202,37364.44726806,37501.92714471
0.21544347,5981.25232392,5822.86417372,6017.41207979
0.35938137,957.47738867,929.61747771,970.71166084
0.59948425,159.89723511,147.78692377,166.90607524
1.00000000,25.92482327,21.73717436,28.41554779
